"store_code","datetime","staff_id","register_number","product_code","quantity","payment_method","customer_segment_code","customer_segment_name"
"AO-1","2025-03-06T18:34:52.002Z","10","5","14","3","1","2","ファミリーサポート層"
"AO-1","2024-10-23T15:40:44.186Z","4","4","15","19","2","3","コスパ重視層"
"AO-1","2025-10-31T03:58:25.612Z","2","4","14","14","3","3","コスパ重視層"
"AO-1","2024-08-02T09:39:00.556Z","6","5","16","8","1","1","ライフスタイル充実層"
"AO-1","2025-02-02T15:42:00.579Z","8","4","14","3","2","2","ファミリーサポート層"
"AO-1","2024-11-26T12:54:52.629Z","8","2","17","3","1","2","ファミリーサポート層"
"AO-1","2025-05-12T10:15:47.246Z","3","5","12","3","3","1","ライフスタイル充実層"
"AO-1","2025-10-09T07:02:39.364Z","8","1","10","4","3","4","自己投資志向層"
"AO-1","2024-12-16T00:21:48.896Z","2","4","11","19","2","A5","ウェルネス志向層"
"AO-1","2025-02-27T11:36:53.107Z","1","4","18","12","2","4","自己投資志向層"
"AO-1","2024-08-14T02:24:21.650Z","6","4","14","3","1","A5","ウェルネス志向層"
"AO-1","2024-07-14T11:57:44.973Z","10","4","10","18","2","1","ライフスタイル充実層"
"AO-1","2024-12-04T10:52:28.218Z","2","3","14","14","1","2","ファミリーサポート層"
"AO-1","2025-06-26T05:55:07.225Z","1","3","16","9","1","A5","ウェルネス志向層"
"AO-1","2024-09-15T16:33:51.024Z","8","3","17","15","1","3","コスパ重視層"
"AO-1","2025-01-14T09:41:58.336Z","4","2","18","5","3","3","コスパ重視層"
"AO-1","2024-03-15T19:56:09.617Z","5","3","14","3","1","4","自己投資志向層"
"AO-1","2025-06-10T03:45:24.750Z","7","2","16","10","1","A5","ウェルネス志向層"
"AO-1","2024-02-23T02:27:44.787Z","7","4","16","4","2","4","自己投資志向層"
"AO-1","2024-12-20T08:40:45.433Z","10","5","16","18","1","4","自己投資志向層"
"AO-1","2025-07-31T19:34:18.644Z","8","5","16","4","3","2","ファミリーサポート層"
"AO-1","2025-10-08T14:28:01.841Z","2","4","11","16","3","3","コスパ重視層"
"AO-1","2025-03-05T10:27:51.377Z","9","1","10","14","1","2","ファミリーサポート層"
"AO-1","2024-10-21T21:58:06.226Z","2","4","19","15","2","2","ファミリーサポート層"
"AO-1","2025-06-24T22:32:31.827Z","10","4","14","19","3","2","ファミリーサポート層"
"AO-1","2025-02-02T20:57:57.521Z","10","1","12","1","3","1","ライフスタイル充実層"
"AO-1","2024-02-19T20:54:20.509Z","7","1","10","17","2","4","自己投資志向層"
"AO-1","2025-09-10T07:57:55.349Z","7","5","13","13","1","2","ファミリーサポート層"
"AO-1","2024-09-27T19:57:24.044Z","5","2","10","4","2","2","ファミリーサポート層"
"AO-1","2025-04-13T17:29:51.361Z","2","4","12","10","2","3","コスパ重視層"
"AO-1","2025-05-10T19:42:38.603Z","4","1","19","8","1","A5","ウェルネス志向層"
"AO-1","2024-10-11T23:02:54.316Z","5","2","10","17","1","2","ファミリーサポート層"
"AO-1","2024-11-13T20:47:16.488Z","9","1","18","18","2","3","コスパ重視層"
"AO-1","2025-10-01T05:44:27.522Z","2","1","19","19","3","3","コスパ重視層"
"AO-1","2025-01-24T18:43:37.512Z","7","5","19","13","1","3","コスパ重視層"
"AO-1","2025-07-08T19:48:42.059Z","4","5","17","13","3","4","自己投資志向層"
"AO-1","2025-10-08T04:58:00.557Z","4","2","17","7","2","2","ファミリーサポート層"
"AO-1","2025-12-30T00:37:58.477Z","3","2","10","2","3","1","ライフスタイル充実層"
"AO-1","2024-01-18T15:16:01.884Z","10","3","11","20","3","1","ライフスタイル充実層"
"AO-1","2024-08-04T21:28:42.341Z","2","1","19","14","1","1","ライフスタイル充実層"
"AO-1","2025-12-23T17:36:32.534Z","7","5","19","7","1","A5","ウェルネス志向層"
"AO-1","2024-02-11T16:19:52.387Z","2","2","19","11","3","A5","ウェルネス志向層"
"AO-1","2024-08-08T15:25:51.414Z","5","1","18","13","1","2","ファミリーサポート層"
"AO-1","2024-07-01T01:45:50.322Z","10","3","13","20","3","3","コスパ重視層"
"AO-1","2025-11-17T06:21:12.181Z","4","4","12","16","3","1","ライフスタイル充実層"
"AO-1","2024-02-03T06:19:12.179Z","1","1","15","6","2","2","ファミリーサポート層"
"AO-1","2025-12-29T10:06:21.005Z","6","4","15","6","2","3","コスパ重視層"
"YW-2","2024-02-06T14:44:41.043Z","3","4","17","18","2","4","自己投資志向層"
"YW-2","2025-01-08T02:16:07.920Z","6","1","19","18","3","1","ライフスタイル充実層"
"YW-2","2025-06-10T21:14:58.450Z","3","5","19","25","1","4","自己投資志向層"
"YW-2","2025-02-23T11:22:48.901Z","6","2","17","24","3","4","自己投資志向層"
"YW-2","2025-01-02T10:19:36.138Z","7","3","12","21","2","3","コスパ重視層"
"YW-2","2025-02-24T00:21:07.227Z","8","4","14","9","2","3","コスパ重視層"
"YW-2","2024-10-26T17:03:27.580Z","6","2","13","19","1","1","ライフスタイル充実層"
"YW-2","2025-02-23T20:35:40.328Z","9","2","14","14","3","2","ファミリーサポート層"
"YW-2","2024-11-26T11:01:07.094Z","7","5","14","22","3","2","ファミリーサポート層"
"YW-2","2024-06-05T10:18:51.553Z","6","4","11","6","3","1","ライフスタイル充実層"
"YW-2","2024-06-11T14:10:09.002Z","1","2","19","7","3","3","コスパ重視層"
"YW-2","2024-06-27T02:52:56.814Z","10","1","18","24","3","2","ファミリーサポート層"
"YW-2","2024-06-27T22:00:52.968Z","2","1","15","18","2","1","ライフスタイル充実層"
"YW-2","2025-11-07T08:58:27.781Z","3","3","15","25","3","1","ライフスタイル充実層"
"YW-2","2024-10-23T09:34:56.188Z","2","5","14","29","1","3","コスパ重視層"
"YW-2","2024-09-05T09:12:07.978Z","4","1","13","10","2","1","ライフスタイル充実層"
"YW-2","2024-05-23T16:07:01.829Z","9","5","15","18","1","3","コスパ重視層"
"YW-2","2024-09-22T02:09:48.975Z","5","2","17","27","2","1","ライフスタイル充実層"
"YW-2","2025-09-19T14:25:11.797Z","7","1","15","22","1","2","ファミリーサポート層"
"YW-2","2024-11-01T03:30:23.206Z","9","1","17","13","3","2","ファミリーサポート層"
"YW-2","2025-01-29T05:59:16.491Z","3","5","14","23","2","A5","ウェルネス志向層"
"YW-2","2025-01-26T19:25:22.648Z","5","4","14","14","3","2","ファミリーサポート層"
"YW-2","2024-11-21T11:00:14.685Z","3","5","19","19","2","1","ライフスタイル充実層"
"YW-2","2024-09-16T15:02:38.348Z","3","5","14","19","1","A5","ウェルネス志向層"
"YW-2","2025-06-08T06:28:52.849Z","9","4","15","24","1","1","ライフスタイル充実層"
"YW-2","2024-11-30T08:47:51.572Z","2","1","10","17","2","4","自己投資志向層"
"YW-2","2025-02-14T14:09:52.317Z","7","4","14","17","1","2","ファミリーサポート層"
"YW-2","2024-09-09T20:18:39.641Z","1","3","10","30","2","3","コスパ重視層"
"YW-2","2025-03-15T00:54:29.872Z","2","4","14","12","2","4","自己投資志向層"
"YW-2","2025-10-24T23:09:22.891Z","3","2","16","6","3","2","ファミリーサポート層"
"YW-2","2025-10-08T02:41:38.470Z","2","3","11","17","1","A5","ウェルネス志向層"
"YW-2","2024-03-23T12:13:17.766Z","5","1","18","19","3","3","コスパ重視層"
"YW-2","2024-01-31T07:10:20.910Z","8","5","18","20","2","A5","ウェルネス志向層"
"YW-2","2025-12-23T07:40:49.719Z","2","5","19","26","1","A5","ウェルネス志向層"
"YW-2","2024-10-07T22:36:38.098Z","8","3","17","12","3","3","コスパ重視層"
"YW-2","2024-06-21T06:31:11.343Z","6","1","19","25","2","4","自己投資志向層"
"YW-2","2024-05-14T09:13:02.713Z","8","1","17","5","3","1","ライフスタイル充実層"
"YW-2","2025-11-29T12:45:43.339Z","8","5","14","12","3","2","ファミリーサポート層"
"YW-2","2025-12-20T10:08:20.191Z","4","1","19","29","3","A5","ウェルネス志向層"
"YW-2","2024-02-17T05:04:21.939Z","1","2","11","18","3","4","自己投資志向層"
"YW-2","2024-03-24T02:22:59.532Z","3","1","10","5","3","2","ファミリーサポート層"
"YW-2","2025-03-05T11:47:44.951Z","5","3","11","18","1","1","ライフスタイル充実層"
"YW-2","2024-02-18T05:18:37.966Z","1","2","12","9","3","2","ファミリーサポート層"
"YW-2","2024-01-30T08:06:53.698Z","10","2","16","26","3","4","自己投資志向層"
"YW-2","2024-07-04T10:59:01.205Z","4","2","19","29","3","1","ライフスタイル充実層"
"YW-2","2024-10-07T09:37:38.753Z","5","2","17","27","1","A5","ウェルネス志向層"
"YW-2","2024-10-06T13:26:40.177Z","1","5","14","12","2","3","コスパ重視層"
"YW-2","2025-08-24T13:21:23.175Z","3","4","17","12","2","2","ファミリーサポート層"
"YW-2","2024-10-23T22:03:06.391Z","7","3","10","24","3","2","ファミリーサポート層"
"YW-2","2024-04-26T07:56:50.894Z","3","4","13","20","2","4","自己投資志向層"
"YW-2","2025-08-18T21:22:59.888Z","4","3","13","14","2","2","ファミリーサポート層"
"YW-2","2025-09-09T02:27:38.932Z","5","2","15","15","3","3","コスパ重視層"
"YW-2","2024-12-26T03:13:16.487Z","1","1","18","7","2","1","ライフスタイル充実層"
"YW-2","2024-02-18T09:52:34.271Z","7","2","19","9","3","1","ライフスタイル充実層"
"YW-2","2024-03-12T12:02:22.594Z","3","2","16","14","2","1","ライフスタイル充実層"
"YW-2","2025-11-26T15:24:13.761Z","8","2","11","30","2","1","ライフスタイル充実層"
"YW-2","2024-03-02T21:37:24.019Z","10","4","10","9","3","3","コスパ重視層"
"YW-2","2025-02-16T13:28:11.421Z","5","5","13","18","3","3","コスパ重視層"
"YW-2","2024-11-05T08:33:41.221Z","9","2","19","29","3","1","ライフスタイル充実層"
"YW-2","2025-07-21T00:39:29.127Z","5","3","14","12","2","A5","ウェルネス志向層"
"YW-2","2024-12-14T17:25:00.088Z","9","5","12","8","1","1","ライフスタイル充実層"
"YW-2","2024-07-11T01:45:03.693Z","5","4","12","16","2","3","コスパ重視層"
"YW-2","2024-03-21T15:50:49.643Z","7","1","15","29","3","A5","ウェルネス志向層"
"YW-2","2024-04-10T05:00:56.629Z","7","3","12","11","1","1","ライフスタイル充実層"
"YW-2","2025-08-04T07:50:07.226Z","4","3","12","24","2","2","ファミリーサポート層"
"YW-2","2025-02-21T21:55:38.060Z","6","4","19","7","3","1","ライフスタイル充実層"
"YW-2","2024-11-04T21:46:11.778Z","10","3","10","5","2","A5","ウェルネス志向層"
"YW-2","2024-03-22T20:07:40.906Z","1","2","14","11","3","A5","ウェルネス志向層"
"YW-2","2024-02-03T15:30:16.528Z","9","3","19","20","2","4","自己投資志向層"
"YW-2","2025-05-11T07:44:09.139Z","7","4","17","8","2","1","ライフスタイル充実層"
"YW-2","2024-01-06T00:17:55.944Z","5","4","13","14","1","3","コスパ重視層"
"YW-2","2024-08-30T12:10:06.383Z","10","1","16","16","2","1","ライフスタイル充実層"
"YW-2","2025-10-17T12:57:56.012Z","5","2","10","29","3","3","コスパ重視層"
"YW-2","2024-09-03T04:30:32.504Z","8","3","10","20","2","2","ファミリーサポート層"
"YW-2","2025-03-02T07:21:55.125Z","3","1","10","21","1","3","コスパ重視層"
"YW-2","2024-01-28T14:15:19.850Z","7","5","17","19","1","1","ライフスタイル充実層"
"YW-2","2025-11-20T05:14:42.381Z","4","4","13","12","1","4","自己投資志向層"
"YW-2","2025-06-30T20:07:04.767Z","8","1","16","21","1","2","ファミリーサポート層"
"YW-2","2025-04-29T16:26:23.859Z","9","4","17","19","2","1","ライフスタイル充実層"
"YW-2","2025-05-29T06:04:42.187Z","4","5","14","18","3","2","ファミリーサポート層"
"YW-2","2024-01-05T15:18:41.093Z","1","2","17","14","1","2","ファミリーサポート層"
"YW-2","2024-03-24T19:23:52.410Z","4","4","10","5","2","4","自己投資志向層"
"YW-2","2025-01-07T07:09:40.891Z","5","1","16","6","1","1","ライフスタイル充実層"
"YW-2","2024-10-18T00:46:19.560Z","10","5","10","19","3","1","ライフスタイル充実層"
"YW-2","2025-08-12T04:51:17.812Z","9","5","11","17","1","1","ライフスタイル充実層"
"YW-2","2025-03-01T09:55:46.304Z","9","5","19","7","3","A5","ウェルネス志向層"
"YW-2","2024-12-04T11:31:15.459Z","9","4","17","29","2","2","ファミリーサポート層"
"YW-2","2025-07-01T10:51:24.118Z","3","2","15","28","1","A5","ウェルネス志向層"
"YW-2","2025-12-26T09:39:14.351Z","10","2","12","16","3","2","ファミリーサポート層"
"YW-2","2025-06-11T13:04:03.600Z","8","3","13","25","1","3","コスパ重視層"
"YW-2","2025-03-30T03:31:25.231Z","8","2","13","15","1","4","自己投資志向層"
"YW-2","2024-05-11T17:43:18.768Z","8","1","13","5","1","3","コスパ重視層"
"YW-2","2024-07-24T10:34:30.014Z","4","3","14","18","3","3","コスパ重視層"
"YW-2","2025-08-04T11:10:15.971Z","10","2","10","22","3","3","コスパ重視層"
"YW-2","2025-11-27T16:35:51.414Z","10","2","16","6","2","4","自己投資志向層"
"YW-2","2024-11-29T12:19:58.454Z","6","4","12","27","2","4","自己投資志向層"
"YW-2","2025-08-21T06:52:33.773Z","3","3","13","21","3","A5","ウェルネス志向層"
"YW-2","2024-02-10T15:40:26.712Z","3","4","19","15","2","4","自己投資志向層"
"YW-2","2024-12-25T10:14:24.497Z","10","3","19","16","2","A5","ウェルネス志向層"
"YW-2","2024-07-08T20:08:27.111Z","8","2","11","10","2","A5","ウェルネス志向層"
"YW-2","2025-12-23T11:35:21.739Z","4","4","16","22","2","2","ファミリーサポート層"
"YW-2","2025-03-26T20:13:15.020Z","2","5","10","14","3","2","ファミリーサポート層"
"YW-2","2024-01-01T18:37:16.800Z","2","2","17","24","1","1","ライフスタイル充実層"
"YW-2","2025-09-01T14:24:53.720Z","10","2","13","24","1","2","ファミリーサポート層"
"YW-2","2024-03-07T06:00:58.763Z","10","1","13","11","3","4","自己投資志向層"
"YW-2","2025-08-04T19:54:54.352Z","7","5","18","7","2","A5","ウェルネス志向層"
"YW-2","2024-11-22T20:26:44.773Z","6","1","17","7","3","3","コスパ重視層"
"YW-2","2025-08-23T01:51:21.084Z","10","5","12","24","3","3","コスパ重視層"
"YW-2","2025-11-02T00:57:37.203Z","9","5","10","8","3","3","コスパ重視層"
"YW-2","2024-09-28T02:16:07.170Z","5","4","13","27","3","2","ファミリーサポート層"
"YW-2","2024-08-22T07:18:27.218Z","6","2","14","26","1","2","ファミリーサポート層"
"YW-2","2025-07-27T15:25:25.136Z","9","4","13","19","3","4","自己投資志向層"
"YW-2","2025-05-28T01:00:36.409Z","6","4","10","13","2","1","ライフスタイル充実層"
"YW-2","2024-01-26T20:18:48.846Z","10","5","10","30","3","2","ファミリーサポート層"
"YW-2","2025-05-02T03:09:14.713Z","9","3","18","28","1","1","ライフスタイル充実層"
"YW-2","2025-04-25T10:05:02.156Z","1","1","19","28","2","1","ライフスタイル充実層"
"YW-2","2025-08-17T09:02:39.845Z","7","4","17","10","3","1","ライフスタイル充実層"
"YW-2","2024-12-23T21:27:57.642Z","7","5","14","6","3","3","コスパ重視層"
"YW-2","2025-04-30T04:38:16.778Z","2","5","16","5","1","2","ファミリーサポート層"
"YW-2","2025-05-17T15:17:12.478Z","5","3","19","24","1","A5","ウェルネス志向層"
"YW-2","2025-03-04T00:48:00.226Z","1","1","10","14","2","A5","ウェルネス志向層"
"YW-2","2025-08-18T14:33:00.632Z","7","3","10","5","1","2","ファミリーサポート層"
"YW-2","2024-11-23T17:36:42.729Z","3","4","13","10","3","4","自己投資志向層"
"YW-2","2024-08-15T04:01:42.148Z","6","1","19","22","3","A5","ウェルネス志向層"
"YW-2","2025-05-19T12:47:53.972Z","9","1","10","10","2","2","ファミリーサポート層"
"YW-2","2024-03-03T10:42:42.516Z","3","3","10","15","3","1","ライフスタイル充実層"
"YW-2","2025-11-18T16:28:20.881Z","10","2","18","17","1","2","ファミリーサポート層"
"YW-2","2024-05-26T05:05:44.134Z","5","1","11","6","1","2","ファミリーサポート層"
"YW-2","2025-05-16T04:10:20.361Z","7","3","16","15","2","1","ライフスタイル充実層"
"YW-2","2024-02-12T19:03:29.081Z","10","3","13","7","3","A5","ウェルネス志向層"
"YW-2","2024-10-23T10:57:56.660Z","7","1","10","17","1","1","ライフスタイル充実層"
"YW-2","2024-09-15T02:14:13.418Z","6","3","18","14","3","4","自己投資志向層"
"YW-2","2024-11-10T13:53:04.201Z","1","1","12","14","2","A5","ウェルネス志向層"
"YW-2","2025-05-14T16:31:56.899Z","1","5","19","24","3","1","ライフスタイル充実層"
"YW-2","2025-05-17T23:21:24.875Z","7","5","14","25","2","A5","ウェルネス志向層"
"YW-2","2024-12-18T13:57:52.128Z","1","2","10","14","2","4","自己投資志向層"
"YW-2","2024-10-17T00:47:59.747Z","7","1","18","12","2","A5","ウェルネス志向層"
"YW-2","2025-09-25T09:02:50.758Z","3","3","19","6","2","1","ライフスタイル充実層"
"YW-2","2024-10-04T01:25:00.044Z","3","5","14","28","3","1","ライフスタイル充実層"
"YW-2","2024-08-27T03:29:12.963Z","10","2","15","24","3","3","コスパ重視層"
"YW-2","2025-05-18T18:44:26.525Z","9","2","18","22","2","1","ライフスタイル充実層"
"YW-2","2025-08-26T04:33:55.131Z","3","3","17","9","2","4","自己投資志向層"
"YW-2","2025-10-17T12:02:38.696Z","6","5","16","18","1","2","ファミリーサポート層"
"YW-2","2024-06-10T02:11:42.520Z","10","1","10","9","1","2","ファミリーサポート層"
"YW-2","2025-07-11T12:07:49.431Z","1","3","19","30","3","3","コスパ重視層"
"YW-2","2024-07-30T19:23:27.070Z","3","4","10","6","1","3","コスパ重視層"
"YW-2","2024-01-04T23:41:08.549Z","8","4","13","16","1","3","コスパ重視層"
"YW-2","2025-09-17T12:06:45.345Z","10","3","12","20","3","A5","ウェルネス志向層"
"YW-2","2025-04-27T22:32:11.157Z","9","2","14","23","3","4","自己投資志向層"
"YW-2","2025-10-17T06:16:14.545Z","10","4","10","23","2","4","自己投資志向層"
"YW-2","2025-11-03T09:33:13.080Z","9","5","15","13","3","4","自己投資志向層"
"YW-2","2025-10-08T11:35:01.372Z","5","1","17","14","2","A5","ウェルネス志向層"
"YW-2","2025-07-04T22:23:07.472Z","2","2","18","7","1","2","ファミリーサポート層"
"YW-2","2024-08-04T02:43:30.406Z","7","2","18","24","2","3","コスパ重視層"
"YW-2","2024-09-16T06:45:25.324Z","7","2","18","22","2","4","自己投資志向層"
"YW-2","2025-01-30T16:55:51.718Z","5","4","14","19","3","2","ファミリーサポート層"
"YW-2","2025-08-13T13:06:09.676Z","6","5","16","22","3","2","ファミリーサポート層"
"YW-2","2024-03-12T20:09:07.925Z","10","5","12","10","1","3","コスパ重視層"
"YW-2","2025-12-19T08:26:08.332Z","3","2","18","18","1","2","ファミリーサポート層"
"YW-2","2025-11-30T16:34:31.861Z","6","4","18","10","1","4","自己投資志向層"
